cloud,strength_scale,mode,method,steps,dt,horizon,finite,velocity_probe_error,vorticity_probe_error,gradient_probe_error,wall_time_s,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
perturbed_ring,0.75,TRANSPOSED,reuse_stage_gradients,40,0.002,0.08,True,6.2794518960059205e-06,1.19635379689734e-05,8.384123076393818e-06,0.12413067097077146,3.176176762787258e-06,7.225545142024902e-06,4.183675907060795e-06,0.0003224649807250596,9.115283223296487e-06,9.385401898274977e-06,3.2399146997986523e-06,120,120,0,0,0,0,0,0,0,0,4.2176273562272116e-07,1.9875100676854125e-06,2.2657463638569746e-05,5.1558700647946145e-05,7.2023088507465225e-06,1.0980423588673555e-05,9.527643640430202e-05,4.0081819884019154e-05
perturbed_ring,0.75,TRANSPOSED,averaged_gradient_exponential,5,0.016,0.08,True,5.021837920353153e-05,9.568546115247416e-05,6.705426202850027e-05,0.031209776003379375,2.5408351201352198e-05,5.780453399360855e-05,3.3472689536295135e-05,0.0025795564665405286,7.290694062607608e-05,7.499944928651972e-05,2.5833271630884562e-05,15,15,0,0,0,0,0,0,0,0,3.374143579624304e-06,1.590027702285732e-05,5.773812980394248e-05,0.00013138729903845693,4.68777346588747e-06,7.1468385221849375e-06,0.00015660395931915756,6.588167995619232e-05
perturbed_ring,0.75,TRANSPOSED,averaged_gradient_exponential,10,0.008,0.08,True,2.5114181618971907e-05,4.784922287229069e-05,3.353243661131846e-05,0.06082704901928082,1.2704449063938503e-05,2.8902286862720083e-05,1.673547506761476e-05,0.0012898269668723775,3.6457567510889106e-05,3.752331311536605e-05,1.2941030970786057e-05,30,30,0,0,0,0,0,0,0,0,1.6870659873280422e-06,7.950111167866482e-06,3.664984073342152e-05,8.339936884871308e-05,6.103388520358013e-06,9.305042684032092e-06,0.0001215589793094138,5.1138616197710096e-05
perturbed_ring,0.75,TRANSPOSED,averaged_gradient_exponential,20,0.004,0.08,True,1.255833537704857e-05,2.392627851801875e-05,1.676758672228193e-05,0.11969579302240163,6.352309496753232e-06,1.4451135686513977e-05,8.367515395043825e-06,0.0006449251099777293,1.82297635817893e-05,1.8767505194219074e-05,6.4766033140810195e-06,60,60,0,0,0,0,0,0,0,0,8.435272257095567e-07,3.975028403088184e-06,2.695995233851043e-05,6.134932551487921e-05,6.833589929938274e-06,1.04182858048692e-05,0.00010403718425643768,4.3767376677605885e-05
perturbed_ring,0.75,TRANSPOSED,averaged_gradient_exponential,40,0.002,0.08,True,6.279478400844329e-06,1.1963561523574282e-05,8.38414071013476e-06,0.2260396959609352,3.1761780654275303e-06,7.225564318119317e-06,4.183701573032945e-06,0.0003224647328814925,9.115121169338455e-06,9.385208671647779e-06,3.239822224071426e-06,120,120,0,0,0,0,0,0,0,0,4.217616311634833e-07,1.987504863043871e-06,2.2657491369876286e-05,5.155876375254405e-05,7.202308466885958e-06,1.0980423003451277e-05,9.527649689775703e-05,4.0081845332995414e-05
perturbed_ring,0.75,MIXED,fractional_x_gamma,5,0.016,0.08,True,1.520168291593485e-05,4.276880522998885e-05,3.3321044068014654e-05,0.016051567974500358,1.1614695412987238e-05,1.4260539649649126e-05,7.45375833644263e-06,0.0006537369563791896,1.9976176841795168e-05,2.0540864562177478e-05,3.5693499565898113e-06,15,0,0,15,0,0,0,0,0,0,8.60997287245728e-07,4.0573541285578796e-06,4.061580519660793e-05,9.24242084247429e-05,3.1511532218913417e-06,4.804153485530401e-06,2.3767151360995994e-05,9.998596882498934e-06
perturbed_ring,0.75,MIXED,fractional_x_gamma,10,0.008,0.08,True,7.603398064139637e-06,2.1376545037582233e-05,1.6659534257159943e-05,0.03068502899259329,5.807424113771073e-06,7.129839079894522e-06,3.7259741343028168e-06,0.000326869632238381,9.99279183135086e-06,1.0251614729546989e-05,1.7708340659798825e-06,30,0,0,30,0,0,0,0,0,0,1.1257759882629345e-06,5.305094361471937e-06,4.017458704082491e-05,9.14201845332191e-05,3.3919904387419692e-06,5.171326667316824e-06,2.0462496358193477e-05,8.608362406903325e-06
perturbed_ring,0.75,MIXED,fractional_x_gamma,20,0.004,0.08,True,3.802354550019097e-06,1.0686328138449866e-05,8.329542661841582e-06,0.06004036701051518,2.9037350960133557e-06,3.5648287205734897e-06,1.8627715240617455e-06,0.00016343627954782923,4.9975452503948135e-06,5.121287019403348e-06,8.819540558875038e-07,60,0,0,60,0,0,0,0,0,0,1.381930362504793e-06,6.512193411926606e-06,3.9954713268689755e-05,9.091984582899833e-05,3.513627284992454e-06,5.356770546980808e-06,1.881038115517403e-05,7.913334480857959e-06
perturbed_ring,0.75,MIXED,fractional_x_gamma,40,0.002,0.08,True,1.901343200348329e-06,5.342680464079901e-06,4.1647180221690784e-06,0.11996849701972678,1.4518738002427068e-06,1.7823937633435394e-06,9.313332151970972e-07,8.171622343786167e-05,2.498487588303499e-06,2.561812650157446e-06,4.401109434296881e-07,120,0,0,120,0,0,0,0,0,0,1.5250385269882937e-06,7.1865747492417344e-06,3.9844962311422354e-05,9.067009957134825e-05,3.574713260651582e-06,5.449900389363935e-06,1.798437548160722e-05,7.56584236338842e-06
perturbed_ring,0.75,MIXED,fractional_gamma_x,5,0.016,0.08,True,1.5223236798772717e-05,4.2707431813758513e-05,3.331474962564615e-05,0.015511950012296438,1.161566336738315e-05,1.4258205269819047e-05,7.447184956408365e-06,0.0006537754020859381,1.9967938000179984e-05,2.0579145936165246e-05,-3.458477470829297e-06,15,0,0,15,0,0,0,0,0,0,2.9858131888022552e-06,1.4070313168399019e-05,3.886291688282313e-05,8.843538402315075e-05,4.1310492273480745e-06,6.298073481983879e-06,1.0551780067678539e-05,4.439025682423381e-06
perturbed_ring,0.75,MIXED,fractional_gamma_x,10,0.008,0.08,True,7.6087798450963216e-06,2.1361175589401998e-05,1.6657939441464528e-05,0.03021351102506742,5.807653019126627e-06,7.129251461165751e-06,3.7243331342150907e-06,0.00032687894776529415,9.988339832514617e-06,1.0270708326271118e-05,-1.7431123550029484e-06,30,0,0,30,0,0,0,0,0,0,2.313903933884466e-06,1.090401539970594e-05,3.929809447162075e-05,8.942566216669885e-05,3.882473168447053e-06,5.919101894219579e-06,1.3854847842366982e-05,5.828592427425949e-06
perturbed_ring,0.75,MIXED,fractional_gamma_x,20,0.004,0.08,True,3.8036991585560346e-06,1.0682482480072956e-05,8.329141303986815e-06,0.061476381961256266,2.9037906886749147e-06,3.564681312228808e-06,1.8623615679017167e-06,0.0001634376387488611,4.9952822927963185e-06,5.130654506423664e-06,-8.750231649534736e-07,60,0,0,60,0,0,0,0,0,0,1.9882426852880844e-06,9.369372920482033e-06,3.951646093031287e-05,8.992257086993489e-05,3.7589344686519827e-06,5.730758505806952e-06,1.5506561542457933e-05,6.523451445306083e-06
perturbed_ring,0.75,MIXED,fractional_gamma_x,40,0.002,0.08,True,1.9016792479715918e-06,5.3417186361164995e-06,4.164617351181092e-06,0.12001639499794692,1.4518874944132646e-06,1.7823568483581497e-06,9.312307631039258e-07,8.171787606459662e-05,2.497921701806897e-06,2.5641543951116108e-06,-4.3837816326786034e-07,120,0,0,120,0,0,0,0,0,0,1.8295982326869818e-06,8.621778550245436e-06,3.96258353854074e-05,9.017146036960295e-05,3.6973750481873396e-06,5.63690686370402e-06,1.633246625702866e-05,6.870901090361148e-06
perturbed_ring,0.75,MIXED,parallel_lagged,5,0.016,0.08,True,1.8064775670232355e-05,3.870863228698931e-05,3.624735048766045e-05,0.014818278956227005,1.1612655675492479e-05,1.4285820292477096e-05,7.4349808609805935e-06,0.0006545656596307626,1.9596904518565906e-05,2.1482536415802692e-05,-2.5439303228832766e-06,15,0,0,15,0,0,0,0,0,0,2.985878381050066e-06,1.4070620379629208e-05,3.954430869641543e-05,8.998594048001567e-05,3.411237295629757e-06,5.200669846810798e-06,2.3130393467894392e-05,9.730719365830254e-06
perturbed_ring,0.75,MIXED,parallel_lagged,10,0.008,0.08,True,9.02853078364878e-06,1.9362099559041643e-05,1.8121905546799324e-05,0.029088685987517238,5.8058272233710594e-06,7.144800796339849e-06,3.716934867799255e-06,0.00032731655854462214,9.77104914183969e-06,1.0778251551265011e-05,-1.2281972832690273e-06,30,0,0,30,0,0,0,0,0,0,2.313755788703681e-06,1.0903317281988513e-05,3.964089071924833e-05,9.020571987291903e-05,3.523293853905319e-06,5.3715079073900825e-06,2.0144736188757646e-05,8.474683961756657e-06
perturbed_ring,0.75,MIXED,parallel_lagged,20,0.004,0.08,True,4.513295119731907e-06,9.682958686680592e-06,9.060481520485597e-06,0.05642138700932264,2.902773673473707e-06,3.5728920276402206e-06,1.8583163030481147e-06,0.00016366644521129814,4.878674639912003e-06,5.398361655968303e-06,-6.031360045053222e-07,60,0,0,60,0,0,0,0,0,0,1.9881026530138065e-06,9.368713033935827e-06,3.968838688935017e-05,9.031380085035181e-05,3.5795565791644478e-06,5.45728436718941e-06,1.8651650845422446e-05,7.846558267077253e-06
perturbed_ring,0.75,MIXED,parallel_lagged,40,0.002,0.08,True,2.2564042417550097e-06,4.84195193560613e-06,4.530119342228306e-06,0.1158466850174591,1.451350004897384e-06,1.7865712903489422e-06,9.291188435477749e-07,8.18360487120252e-05,2.437624967381669e-06,2.7014885268853396e-06,-2.988247921503259e-07,120,0,0,120,0,0,0,0,0,0,1.8295080035015715e-06,8.6213533552264e-06,3.971193067344266e-05,9.036737643743026e-05,3.6077431609333097e-06,5.500256782529084e-06,1.7905047155787818e-05,7.532469750104465e-06
perturbed_ring,0.75,MIXED,strang_x_gamma_x,5,0.016,0.08,True,4.2348509807340014e-08,8.202158375909135e-08,5.919897434994772e-08,0.019635130011010915,1.185703056582805e-08,8.555188131701515e-08,3.764382653184511e-08,4.068976158601983e-06,1.1187465538763226e-07,1.141445934917488e-07,8.153194364785128e-08,30,0,0,15,0,0,0,0,0,0,1.6748375178508684e-06,7.892485863055279e-06,3.973735438149592e-05,9.04252299277321e-05,3.6361389921432153e-06,5.543548213277006e-06,1.7159500073766772e-05,7.218825737120849e-06
perturbed_ring,0.75,MIXED,strang_x_gamma_x,10,0.008,0.08,True,1.0587599345375264e-08,2.0505966413007886e-08,1.4799729786992448e-08,0.038623803993687034,2.9643766394784117e-09,2.1387757758916012e-08,9.410828079759252e-09,9.18468867502029e-07,2.7968972800358492e-08,2.8539681853295638e-08,2.0383942104099817e-08,60,0,0,30,0,0,0,0,0,0,1.6748136044907313e-06,7.892373174000485e-06,3.973583973829224e-05,9.042178324734579e-05,3.6360085747446165e-06,5.543349382831155e-06,1.7158676912793414e-05,7.218479441739589e-06
perturbed_ring,0.75,MIXED,strang_x_gamma_x,20,0.004,0.08,True,2.646967685668189e-09,5.126574135786955e-09,3.6999409684302005e-09,0.07721211801981553,7.411109603335242e-10,5.346927563279779e-09,2.352694888246958e-09,3.8282583304890336e-07,6.992303436249875e-09,7.135384805783933e-09,5.096115960672135e-09,120,0,0,60,0,0,0,0,0,0,1.6748078061675094e-06,7.892345850046029e-06,3.9735461911804994e-05,9.042092347579043e-05,3.6359761235810255e-06,5.543299908762553e-06,1.7158472081285464e-05,7.2183932712244214e-06
perturbed_ring,0.75,MIXED,strang_x_gamma_x,40,0.002,0.08,True,6.617514899538841e-10,1.2816526830237736e-09,9.249865702860149e-10,0.15422507899347693,1.8527994339135456e-10,1.3367313740333307e-09,5.881724530739701e-10,4.3601215295651484e-07,1.7480844923868604e-09,1.7839057749909926e-09,1.274044424702781e-09,240,0,0,120,0,0,0,0,0,0,1.6748063789032549e-06,7.892339124221684e-06,3.973536756008946e-05,9.042070877162344e-05,3.6359680303467794e-06,5.543287570060886e-06,1.7158420991704077e-05,7.2183717783613766e-06
perturbed_ring,0.75,MIXED,strang_gamma_x_gamma,5,0.016,0.08,True,3.2900237301484704e-08,9.442053645778952e-08,7.117708528750986e-08,0.024849915993399918,2.3971121920154597e-08,5.280278741058064e-08,2.337122012576041e-08,2.47417855838672e-06,6.77963160562586e-08,6.936434555323416e-08,-5.4646950237052854e-08,15,0,0,30,0,0,0,0,0,0,1.6747371580601712e-06,7.892012928683523e-06,3.9733783189562425e-05,9.04171034216592e-05,3.635785641038987e-06,5.543009504804437e-06,1.715688395404564e-05,7.217725162378397e-06
perturbed_ring,0.75,MIXED,strang_gamma_x_gamma,10,0.008,0.08,True,8.225016224678928e-09,2.3601702156206947e-08,1.7793854952875048e-08,0.04950918798567727,5.991711988712023e-09,1.3200081941056015e-08,5.842392777073695e-09,4.0247275657524445e-07,1.6948749497156914e-08,1.7340717769367085e-08,-1.3660754620886086e-08,30,0,0,60,0,0,0,0,0,0,1.6747886950113674e-06,7.892255790844423e-06,3.973494731580818e-05,9.041975247530345e-05,3.6359206438444828e-06,5.543215326023816e-06,1.7158028090112844e-05,7.218206488690537e-06
perturbed_ring,0.75,MIXED,strang_gamma_x_gamma,20,0.004,0.08,True,2.056251123127085e-09,5.899989844891161e-09,4.448416544822754e-09,0.10486347100231797,1.4977937411713045e-09,3.2999442899619203e-09,1.4605457892286123e-09,1.3415758552508147e-07,4.23714910054713e-09,4.335135704502185e-09,-3.4150641262136142e-09,60,0,0,120,0,0,0,0,0,0,1.674801601440604e-06,7.892316610959333e-06,3.9735238851609205e-05,9.042041588614825e-05,3.6359541915282474e-06,5.5432664718141155e-06,1.7158310526702968e-05,7.218325306868056e-06
perturbed_ring,0.75,MIXED,strang_gamma_x_gamma,40,0.002,0.08,True,5.140624251818137e-10,1.4749437453320257e-09,1.1120990537512844e-09,0.2043034320231527,3.7443160308262035e-10,8.24976671957913e-10,3.6512994344921644e-10,4.3601215295651484e-07,1.0592824878489226e-09,1.0837785604647433e-09,-8.537528465616003e-10,120,0,0,240,0,0,0,0,0,0,1.6748048307175544e-06,7.89233182856845e-06,3.973531180058803e-05,9.042058188683668e-05,3.635962553567682e-06,5.5432792203280935e-06,1.7158380688068987e-05,7.2183548230353445e-06
perturbed_ring,0.75,MIXED,coupled_rk2,5,0.016,0.08,True,5.662609668135319e-08,2.1910113446785431e-07,1.3176718676847192e-07,0.010998877987731248,7.377075422236496e-08,1.0383466202344348e-07,4.4264604581608965e-08,5.05007732890966e-06,1.3087930218816032e-07,1.313405584368377e-07,1.0304321886658369e-07,10,0,0,10,0,0,0,0,0,0,1.6747623781468035e-06,7.892131775541854e-06,3.973680143529208e-05,9.042397165856955e-05,3.636145807404794e-06,5.543558603619957e-06,1.715966261047327e-05,7.218894114646712e-06
perturbed_ring,0.75,MIXED,coupled_rk2,10,0.008,0.08,True,1.4143317010534357e-08,5.470982313602884e-08,3.291549909747849e-08,0.020397405023686588,1.8442016113355735e-08,2.5962363896001792e-08,1.1083284096704741e-08,1.0833146440414759e-06,3.2725552063585566e-08,3.2832455389878944e-08,2.5876393581696894e-08,20,0,0,20,0,0,0,0,0,0,1.6747945187192801e-06,7.892283234421416e-06,3.973573690277597e-05,9.042154923767533e-05,3.6360145777444423e-06,5.543358534824253e-06,1.715870977614312e-05,7.218493267013848e-06
perturbed_ring,0.75,MIXED,coupled_rk2,20,0.004,0.08,True,3.5341840711715942e-09,1.366922037749047e-08,8.225608265428851e-09,0.03963283100165427,4.610409182756134e-09,6.491079900729908e-09,2.7730984813377753e-09,3.0185456743143334e-07,8.182057294478503e-09,8.207736400286072e-09,6.483454418969622e-09,40,0,0,40,0,0,0,0,0,0,1.6748029971524124e-06,7.892323188096278e-06,3.97354406256503e-05,9.042087503760267e-05,3.635978161613503e-06,5.54330301588561e-06,1.715847932232226e-05,7.218396317454356e-06
perturbed_ring,0.75,MIXED,coupled_rk2,40,0.002,0.08,True,8.833407694569642e-10,3.416272245971831e-09,2.0559949706232625e-09,0.08174102701013908,1.1525897549887023e-09,1.6228327419533654e-09,6.935677965475979e-10,2.8220764390509225e-07,2.045595036564669e-09,2.0518842615841813e-09,1.62265245552873e-09,80,0,0,80,0,0,0,0,0,0,1.6748051721766961e-06,7.892333437656746e-06,3.9735362788092324e-05,9.042069791259809e-05,3.635968606610528e-06,5.543288448615276e-06,1.7158422679907023e-05,7.218372488571045e-06
perturbed_ring,0.75,MIXED,coupled_rk3,5,0.016,0.08,True,2.666238517775794e-10,8.749853802787193e-10,5.959850367527689e-10,0.01610661402810365,3.0627808759862925e-10,4.973742130639895e-10,3.9641988333716676e-10,1.8158945476128114e-07,7.67849321720128e-10,7.930635014014123e-10,4.983968793102068e-11,15,0,0,15,0,0,0,0,0,0,1.674802184268079e-06,7.892319357469104e-06,3.973548419434232e-05,9.042097418131909e-05,3.635975929928331e-06,5.543299613525476e-06,1.7158526886127292e-05,7.21841632705944e-06
perturbed_ring,0.75,MIXED,coupled_rk3,10,0.008,0.08,True,3.334559440176339e-11,1.0950805260391449e-10,7.455788118008646e-11,0.030142357980366796,3.82871062931801e-11,6.216325120538295e-11,4.954075787159256e-11,3.0185456743143334e-07,9.589068960251353e-11,9.923688590858453e-11,5.883515896681247e-12,30,0,0,30,0,0,0,0,0,0,1.6748054423607059e-06,7.892334710868896e-06,3.9735354629489374e-05,9.042067934710577e-05,3.6359666594717926e-06,5.543285480066086e-06,1.7158419339920082e-05,7.2183710834727854e-06
perturbed_ring,0.75,MIXED,coupled_rk3,20,0.004,0.08,True,4.169513402508731e-12,1.3697262768674746e-11,9.323805925545631e-12,0.06098344997735694,4.786040435245401e-12,7.769903431906457e-12,6.1918709193778384e-12,3.0185456743143334e-07,1.1980867319941974e-11,1.2411282174296897e-11,7.129852264140214e-13,60,0,0,60,0,0,0,0,0,0,1.67480584946487e-06,7.892336629302074e-06,3.973533843851172e-05,9.042064250336265e-05,3.6359655011390867e-06,5.54328371410686e-06,1.7158405902911933e-05,7.218365430661233e-06
perturbed_ring,0.75,MIXED,coupled_rk3,40,0.002,0.08,True,5.216495012049294e-13,1.7129816091389739e-12,1.1663716065879163e-12,0.11573988397140056,5.983542165529672e-13,9.713775685376105e-13,7.741435671307894e-13,2.8220764390509225e-07,1.498597538985171e-12,1.5529754164340374e-12,8.637535131583344e-14,120,0,0,120,0,0,0,0,0,0,1.6748059003563032e-06,7.892336869122302e-06,3.973533641614529e-05,9.042063790132128e-05,3.6359653565727206e-06,5.5432834937053236e-06,1.7158404226848636e-05,7.21836472555859e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,5,0.016,0.08,True,7.933966586201842e-13,3.262892037963748e-12,1.988767605120764e-12,0.019469037011731416,1.2226678576598949e-12,1.2418043649256045e-12,6.768523004341679e-13,2.6831517105016295e-07,1.5163036890224205e-12,1.5416697111911925e-12,-1.3549161792534589e-12,20,0,0,20,0,0,0,0,0,0,1.6748059093135055e-06,7.892336911332124e-06,3.973533611877547e-05,9.042063722463469e-05,3.6359653326244425e-06,5.543283457194499e-06,1.715840397059648e-05,7.218364617755935e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,10,0.008,0.08,True,4.945242517407257e-14,2.0365638962322864e-13,1.2415429975171764e-13,0.03822999302065,7.641524961287896e-14,7.765489458573058e-14,4.237933036005993e-14,3.4928643666763297e-07,9.480959913611027e-14,9.652437084818526e-14,-8.515410598875313e-14,40,0,0,40,0,0,0,0,0,0,1.6748059077958355e-06,7.892336904180272e-06,3.973533612405301e-05,9.042063723664411e-05,3.6359653354716865e-06,5.543283461535321e-06,1.715840398194441e-05,7.218364622529894e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,20,0.004,0.08,True,3.063280561332049e-15,1.2628626804118412e-14,7.831786239351493e-15,0.07643251499393955,4.76761340897598e-15,4.852608099798955e-15,2.626082418356628e-15,4.0247275657524445e-07,5.96248258872501e-15,6.163683910884452e-15,-5.1070259132757335e-15,80,0,0,80,0,0,0,0,0,0,1.6748059076528862e-06,7.892336903506639e-06,3.9735336124326883e-05,9.042063723726734e-05,3.635965335670351e-06,5.543283461838199e-06,1.7158403983527844e-05,7.2183646231960275e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,40,0.002,0.08,True,4.5558543676116225e-16,9.183010403949666e-16,1.0640601345603141e-15,0.1546261549810879,4.395486912925211e-16,4.813748360454143e-16,3.7399789882565555e-16,4.1636522943017375e-07,7.056739850050019e-16,1.2916268644531942e-15,-4.440892098500627e-16,160,0,0,160,0,0,0,0,0,0,1.6748059076945416e-06,7.892336903702935e-06,3.973533612460888e-05,9.042063723790902e-05,3.6359653356203675e-06,5.543283461761996e-06,1.71584039836598e-05,7.218364623251539e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,5,0.016,0.08,True,1.8207366780568506e-05,4.3559688417095506e-05,3.45327843920129e-05,0.013947261031717062,1.161289524545433e-05,1.5976361307135012e-05,1.4365726343920479e-05,0.0003717520162485198,2.1345088177668275e-05,2.15354398987964e-05,1.1359263638090213e-05,15,15,0,0,0,0,0,0,0,0,8.717021427316972e-07,4.107799571586572e-06,2.846602198496692e-05,6.477649615036124e-05,2.484363207258375e-06,3.787585471426296e-06,3.892049097198499e-06,1.6373451482976087e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,10,0.008,0.08,True,9.106106319489903e-06,2.177795626752484e-05,1.7264317590765223e-05,0.026669437997043133,5.8061143887080275e-06,7.988133740346363e-06,7.18243070126541e-06,0.00018587617166058865,1.0666192847479633e-05,1.0776835669137963e-05,5.690179845476054e-06,30,30,0,0,0,0,0,0,0,0,1.0766993374625857e-06,5.0738260930461854e-06,3.3890275074166565e-05,7.711977718684338e-05,3.0463824284606787e-06,4.644423083039976e-06,6.633997683496795e-06,2.7908548041466474e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,20,0.004,0.08,True,4.553648534250962e-06,1.0888479235966306e-05,8.631621616817156e-06,0.054148237977642566,2.9029654496290506e-06,3.994051315300004e-06,3.591099286084495e-06,9.293661871120802e-05,5.331486692913953e-06,5.390674060838401e-06,2.8477243207838286e-06,60,60,0,0,0,0,0,0,0,0,1.351457341776295e-06,6.368592684846597e-06,3.6772463753375626e-05,8.367840641793149e-05,3.3386388047587232e-06,5.089988369775864e-06,1.1896418442594762e-05,5.004701259581079e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,40,0.002,0.08,True,2.2769718133041226e-06,5.444111520386754e-06,4.315674196003605e-06,0.10576453403336927,1.4514587347019267e-06,1.997021289345364e-06,1.7955196333621497e-06,4.646473333501691e-05,2.665338177318507e-06,2.695898248007913e-06,1.4245204121885752e-06,120,120,0,0,0,0,0,0,0,0,1.5089055336220465e-06,7.110549809082012e-06,3.824498142308913e-05,8.702922709859802e-05,3.4867506249944788e-06,5.3157951989997315e-06,1.4527467185288738e-05,6.111556488330727e-06
perturbed_ring,0.75,MIXED,averaged_gradient_exponential,5,0.016,0.08,True,1.8207441582570372e-05,4.3559472724363154e-05,3.4532718873004995e-05,0.02827073901426047,1.1612910224126803e-05,1.5976363455631613e-05,1.4365719136926324e-05,0.0003717573146156203,2.1344876604006903e-05,2.153583250304773e-05,1.1359245992405901e-05,15,15,0,0,0,0,0,0,0,0,8.716708231119017e-07,4.107651981355378e-06,2.846564776292985e-05,6.477564458099351e-05,2.4843418445350676e-06,3.787552902460457e-06,3.891951758588863e-06,1.6373041989425907e-06
perturbed_ring,0.75,MIXED,averaged_gradient_exponential,10,0.008,0.08,True,9.106125824432547e-06,2.1777905177609308e-05,1.726430341804839e-05,0.0576506300130859,5.806118600709695e-06,7.988136113716061e-06,7.182429872553147e-06,0.00018587708553026436,1.0666140067423801e-05,1.0776934081299159e-05,5.6901773377185554e-06,30,30,0,0,0,0,0,0,0,0,1.0766904820686154e-06,5.073784362985222e-06,3.389019841789813e-05,7.711960274994877e-05,3.046377463231593e-06,4.644415513200955e-06,6.634021041369283e-06,2.790864630564105e-06
perturbed_ring,0.75,MIXED,averaged_gradient_exponential,20,0.004,0.08,True,4.553653511768272e-06,1.0888466816728754e-05,8.631618350010925e-06,0.1120368959964253,2.9029665610101743e-06,3.994052138629955e-06,3.59109920118767e-06,9.293836110300382e-05,5.33147351101924e-06,5.390698701687673e-06,2.8477239355375364e-06,60,60,0,0,0,0,0,0,0,0,1.3514553088618632e-06,6.368583104963032e-06,3.677244629478497e-05,8.36783666896431e-05,3.3386375890006073e-06,5.089986516267584e-06,1.1896424158786066e-05,5.0047036643241505e-06
perturbed_ring,0.75,MIXED,averaged_gradient_exponential,40,0.002,0.08,True,2.276973070821733e-06,5.44410845936926e-06,4.315673413980763e-06,0.22236510401125997,1.451459019760445e-06,1.997021525051774e-06,1.7955196286706996e-06,4.647202105933983e-05,2.6653348851940226e-06,2.6959044149180702e-06,1.42452034668551e-06,120,120,0,0,0,0,0,0,0,0,1.508905047209249e-06,7.110547516915704e-06,3.8244977248815645e-05,8.702921759973617e-05,3.4867503232723517e-06,5.3157947390032455e-06,1.4527468595599279e-05,6.1115570816339115e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,5,0.016,0.08,True,9.296050169087369e-05,0.00021936302960067972,0.000145863192871759,0.016484293970279396,4.5639784743942416e-05,0.00017371482751169106,5.3310478535254685e-05,0.008785717850728809,0.00023527722895167792,0.00024641590586580196,1.9357698736622274e-05,15,0,0,15,0,0,0,0,0,0,1.8592316457110527e-05,0.00023363793917950012,6.322171536288649e-05,0.0003836415877601719,6.425908994102108e-06,2.6124660544169745e-05,2.6504006113970974e-06,7.9288630150387e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,10,0.008,0.08,True,4.652510631314596e-05,0.00010942547067806132,7.280759708037568e-05,0.03216912702191621,2.282326605538368e-05,8.680516799254718e-05,2.6615478706609958e-05,0.004390469082214885,0.00011769131380846375,0.00012285988470040038,9.7896179594799e-06,30,0,0,30,0,0,0,0,0,0,9.28002348463846e-06,0.0001166162144179237,5.9664987889644935e-05,0.00036205867803947755,3.7464846995730103e-06,1.5231407898883078e-05,4.455491745782573e-06,1.332892226368898e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,20,0.004,0.08,True,2.32754569614045e-05,5.465115754510782e-05,3.637622735377181e-05,0.062770192977041,1.1413253115463855e-05,4.339120027469795e-05,1.3298642389977435e-05,0.002194714329795924,5.885916696501589e-05,6.134386075839169e-05,4.92267852249592e-06,60,0,0,60,0,0,0,0,0,0,5.542457703837569e-06,6.964857762083302e-05,5.8207651797924905e-05,0.00035321528097379326,2.504643938667767e-06,1.0182679639839914e-05,8.021857668405121e-06,2.39979610272556e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,40,0.002,0.08,True,1.1641165565755629e-05,2.7310489608582495e-05,1.8181650027707422e-05,0.12157933902926743,5.707128640766296e-06,2.1692963380029774e-05,6.647152161962849e-06,0.001097236616226226,2.943300563298627e-05,3.0650525369104645e-05,2.468330574722501e-06,120,0,0,120,0,0,0,0,0,0,4.651958259052301e-06,5.845823156578027e-05,5.7566714404671106e-05,0.00034932594899677607,1.964030237759185e-06,7.98480390977171e-06,9.808133514264999e-06,2.9341732994403458e-05
perturbed_ring,2.0,DIRECT,fractional_gamma_x,5,0.016,0.08,True,9.344346880671813e-05,0.00021746852265474957,0.0001450911487256817,0.01616308599477634,4.570713366644278e-05,0.00017342846229579916,5.305284622247028e-05,0.008772904173201874,0.00023582259557084834,0.00024374748678686187,-2.0267111294899523e-05,15,0,0,15,0,0,0,0,0,0,2.2370483172379715e-05,0.0002811157823664087,5.47398422656818e-05,0.0003321719425043566,5.105895913096057e-06,2.075812116634818e-05,2.5971240675096232e-05,7.769482423070073e-05
