cloud,strength_scale,mode,method,step,time,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
single_ring,2.0,TRANSPOSED,coupled_rk3,16,0.064,4.423588993213706e-18,5.55884587343234e-17,6.074073996651086e-18,3.816453249047969e-17,1.2829920183052906e-16,5.374184399096323e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk3,17,0.068,4.424401543799267e-18,5.559866954612446e-17,7.57495883177635e-18,4.759487003430741e-17,8.914284742652838e-17,3.7340068612700977e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk3,18,0.07200000000000001,4.425264353482505e-18,5.560951193237369e-17,1.0207450202935747e-17,6.413530113885317e-17,8.1488046524747e-17,3.413363310900379e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk3,19,0.076,4.426177392871895e-18,5.562098552372627e-17,9.738833456542036e-18,6.11908952832139e-17,1.3876141475106607e-16,5.812424549115673e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk3,20,0.08,4.427140630889792e-18,5.5633089929649e-17,1.0788333212040176e-17,6.778509672684838e-17,4.1243927489888986e-17,1.7276215947656713e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,1,0.004,9.183097250871066e-21,1.1539820344214868e-19,2.443360750970588e-19,1.5352088370637679e-18,7.29963937865764e-17,3.057665792779414e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,2,0.008,1.8366194501742132e-20,2.3079640688429735e-19,4.886721501941176e-19,3.0704176741275358e-18,5.661390179950093e-17,2.371437573124881e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,3,0.012,2.754929175261307e-20,3.461946103264444e-19,5.524491853667415e-19,3.471140604459642e-18,3.6175162110560226e-17,1.5153016470527443e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,4,0.016,3.6732389003484264e-20,4.615928137685947e-19,9.773443003882353e-19,6.1408353482550715e-18,8.241362944418277e-17,3.452134037566881e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,5,0.02,4.591548625435522e-20,5.769910172107419e-19,1.4999486084945694e-18,9.424455058417544e-18,3.981844682774292e-17,1.6679112004185727e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,6,0.024,5.509858350522614e-20,6.923892206528888e-19,1.104898370733483e-18,6.942281208919283e-18,1.7669916234213012e-17,7.401557204126749e-17,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,7,0.028,6.428168075609691e-20,8.077874240950337e-19,2.2759101061517362e-18,1.4299964939434122e-17,1.4357196607514955e-17,6.013928451775104e-17,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,8,0.032,7.346477800696829e-20,9.231856275371863e-19,2.015881093503651e-18,1.2666154467723256e-17,6.324808024566948e-17,2.6493293900460393e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,9,0.036000000000000004,8.264787525783894e-20,1.0385838309793297e-18,3.154900025232281e-18,1.9822821484159975e-17,1.3299805266399172e-17,5.57100940254593e-17,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,10,0.04,9.18309725087102e-20,1.1539820344214808e-18,2.8733575906246617e-18,1.8053838195685812e-17,9.988233041997867e-17,4.183861272944444e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,11,0.044,1.0101406975958194e-19,1.269380237863638e-18,2.740330509323982e-18,1.7218004393000396e-17,1.1374938140440055e-16,4.764722946272642e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,12,0.048,1.1019716701045276e-19,1.3847784413057837e-18,2.940196537870534e-18,1.8473799686968426e-17,1.3435500874681204e-17,5.627849446026361e-17,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,13,0.052000000000000005,1.193802642613241e-19,1.5001766447479356e-18,3.9176323460572566e-18,2.4615209995678447e-17,6.152778172937754e-17,2.5772696943025167e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,14,0.056,1.285633615121959e-19,1.6155748481900936e-18,4.0746638599071296e-18,2.5601868096264138e-17,1.5021755588718657e-17,6.292298266871993e-17,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,15,0.06,1.3774645876306722e-19,1.7309730516322454e-18,5.083469766459003e-18,3.194038254610685e-17,7.73448423038648e-17,3.2398131783317693e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,16,0.064,1.4692955601393756e-19,1.846371255074385e-18,6.031571288441782e-18,3.789748009874365e-17,9.318648899677482e-17,3.903386523281251e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,17,0.068,1.561126532648089e-19,1.961769458516537e-18,5.144025442904784e-18,3.23208650826173e-17,8.428656324058071e-17,3.5305873049725314e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,18,0.07200000000000001,1.652957505156807e-19,2.077167661958695e-18,8.2735583487418e-18,5.1984300254907476e-17,7.780925164679993e-17,3.259266311398749e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,19,0.076,1.744788477665525e-19,2.192565865400853e-18,5.593800432649006e-18,3.514688468971504e-17,1.172963043826274e-16,4.913296108555926e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,coupled_rk4_reference,20,0.08,1.8366194501742272e-19,2.307964068842991e-18,7.163719435272119e-18,4.501097670045862e-17,3.1624926396121793e-17,1.3247018191516555e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,1,0.004,4.418636958669006e-18,5.552622963293958e-17,2.1967046627476223e-19,1.3802302461188749e-18,8.615117194557697e-17,3.608691851765009e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,2,0.008,4.4215315204090126e-18,5.556260376853065e-17,7.394287102989489e-19,4.645967608257106e-18,9.818617880449268e-17,4.112813040216641e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,3,0.012,4.4261452986707185e-18,5.562058221609972e-17,7.100532947429874e-19,4.461396428843595e-18,7.986317462124509e-17,3.345300835766165e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,4,0.016,4.432473159659397e-18,5.57001004624796e-17,1.2804374496043966e-18,8.045225770116847e-18,8.619463508881222e-17,3.6105124316515395e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,5,0.02,4.440508199808469e-18,5.58010717548941e-17,1.459732094661198e-18,9.17176724959372e-18,5.855078654622674e-17,2.4525696116737335e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,6,0.024,4.45024184435952e-18,5.592338833975104e-17,1.8156972816107355e-18,1.140836248210249e-17,7.847003351554387e-17,3.2869450775916995e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,7,0.028,4.461663774852847e-18,5.606692055146163e-17,2.1411045876794524e-18,1.3452956886442342e-17,5.0146982729260506e-17,2.100551900559187e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,8,0.032,4.474762103510928e-18,5.623151900380776e-17,3.1922884986477354e-18,2.0057740190981832e-17,7.392719776785625e-17,3.0966552187730257e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,9,0.036000000000000004,4.489523159645578e-18,5.641701190585513e-17,3.811420911213318e-18,2.394786386881255e-17,3.3648940788978127e-17,1.4094835357830882e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,10,0.04,4.505931772525594e-18,5.662320861657296e-17,4.8109442672062534e-18,3.0228054333370194e-17,1.1497743136633262e-16,4.816163382787936e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,11,0.044,4.523971358889986e-18,5.684990074455765e-17,4.660453392627111e-18,2.928249228134992e-17,7.238930592632386e-17,3.032236155954708e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,12,0.048,4.543623981244177e-18,5.709686288060446e-17,4.493654642292312e-18,2.823446482399039e-17,2.3877778014455872e-17,1.0001900265901659e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,13,0.052000000000000005,4.564870453651244e-18,5.736385392711942e-17,7.261169544610378e-18,4.562327379563581e-17,1.536907642309152e-16,6.437783677765922e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,14,0.056,4.587690421881678e-18,5.765061810531095e-17,5.731877426240504e-18,3.601444802710868e-17,1.0047203511152914e-16,4.208562765301276e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,15,0.06,4.612062448171168e-18,5.795688602028759e-17,7.657449474626203e-18,4.81131740294414e-17,5.927824648949153e-17,2.4830413825209536e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,16,0.064,4.6379640561839596e-18,5.828237522608418e-17,6.955960184601904e-18,4.370558682921689e-17,1.2831230203390162e-16,5.374733139132e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,17,0.068,4.6653721906918e-18,5.862679600215791e-17,9.703057178897779e-18,6.096610630117393e-17,8.915661411358222e-17,3.7345835189089324e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,18,0.07200000000000001,4.694263189612002e-18,5.898985100200821e-17,8.385873102722884e-18,5.2689994666900907e-17,8.150492482920701e-17,3.414070307664334e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,19,0.076,4.724612406141984e-18,5.937123050477941e-17,9.401506884973494e-18,5.907140992501317e-17,1.3877971065648961e-16,5.813190926209931e-16,0.0,0.0
single_ring,2.0,TRANSPOSED,reuse_stage_gradients,20,0.08,4.756395085848782e-18,5.977062343709251e-17,1.3882953417810425e-17,8.722916893504508e-17,4.1294532785267306e-17,1.7297413444215817e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,1,0.004,4.417720192312484e-18,5.551470920713675e-17,4.362164828948807e-19,2.7408289960746695e-18,8.615110191733494e-17,3.6086889184288664e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,2,0.008,4.4178659687260445e-18,5.551654108757638e-17,6.528120385201193e-19,4.101739008779568e-18,9.818596671267632e-17,4.112804156135412e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,3,0.012,4.418041904035424e-18,5.55187519558782e-17,1.4833869721371448e-18,9.320395228193723e-18,7.986255701608171e-17,3.345274965581577e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,4,0.016,4.418247994637831e-18,5.552134176676818e-17,1.5267317881302848e-18,9.592738739184223e-18,8.619359984087478e-17,3.610469067287341e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,5,0.02,4.418484236313676e-18,5.552431046722141e-17,1.6384884239714293e-18,1.029492639148112e-17,5.854732089471624e-17,2.4524244428027296e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,6,0.024,4.4187506242270214e-18,5.552765799646769e-17,2.856012554715563e-18,1.794485612090926e-17,7.84683011526294e-17,3.2868725125436267e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,7,0.028,4.419047152926061e-18,5.553138428599762e-17,1.8675166240305343e-18,1.1733953013022276e-17,5.014280932685872e-17,2.1003770854881747e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,8,0.032,4.4193738163436866e-18,5.553548925956965e-17,3.1692131599567733e-18,1.9912753561960585e-17,7.392267106498806e-17,3.096465604686683e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,9,0.036000000000000004,4.419730607798103e-18,5.55399728332179e-17,5.063427434419001e-18,3.1814452859911495e-17,3.363511212865412e-17,1.4089042822139831e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,10,0.04,4.4201175199935156e-18,5.554483491526065e-17,4.6036282286597475e-18,2.892544924603211e-17,1.1497312025316147e-16,4.815982799301705e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,11,0.044,4.420534545020867e-18,5.555007540630982e-17,6.124357328209418e-18,3.8480471980523045e-17,7.238031206535741e-17,3.031859421987513e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,12,0.048,4.420981674358656e-18,5.555569419928103e-17,7.289000726035356e-18,4.5798142265846684e-17,2.3854342334326896e-17,9.992083551164982e-17,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,13,0.052000000000000005,4.4214588988737966e-18,5.556169117940454e-17,8.415380666598974e-18,5.2875396158697823e-17,1.5368687984855567e-16,6.437620969138129e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,14,0.056,4.421966208822552e-18,5.556806622423696e-17,9.075599725112368e-18,5.702367484666912e-17,1.0046372832108054e-16,4.2082148112766324e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,15,0.06,4.4225035938515315e-18,5.557481920367371e-17,8.77488242897713e-18,5.513421234997742e-17,5.833215326153146e-17,2.443411522060015e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,16,0.064,4.423071042998735e-18,5.558194997996228e-17,1.1417949619028285e-17,7.174109328439527e-17,1.2829861374589872e-16,5.374159765464932e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,17,0.068,4.423668544694677e-18,5.558945840771619e-17,1.234344584074552e-17,7.755615754653922e-17,8.914322215305415e-17,3.734022557778104e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,18,0.07200000000000001,4.424296086763557e-18,5.559734433392985e-17,1.189996951445561e-17,7.476971360911248e-17,8.148968299979477e-17,3.413431859406884e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,19,0.076,4.424953656424497e-18,5.560560759799397e-17,1.49844314011946e-17,9.414995921642632e-17,1.3876139527446885e-16,5.812423733281876e-16,0.0,0.0
single_ring,2.0,MIXED,fractional_x_gamma,20,0.08,4.425641240292836e-18,5.561424803171198e-17,1.3950776677055967e-17,8.765531504102171e-17,4.1242520963340595e-17,1.7275626783193845e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,1,0.004,4.417916929758449e-18,5.551718148279647e-17,3.553148290313921e-19,2.2325089131930693e-18,8.615111938722159e-17,3.608689650205767e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,2,0.008,4.4181021509667206e-18,5.551950904114525e-17,7.081243155767678e-19,4.449276295288548e-18,9.818598802403835e-17,4.1128050488236566e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,3,0.012,4.418317526234416e-18,5.552221552658028e-17,1.4768426275361764e-18,9.279275898351797e-18,7.986254614382211e-17,3.3452745101654317e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,4,0.016,4.418563051152111e-18,5.552530088369109e-17,1.417509527168678e-18,8.90647503389332e-18,8.619361371217942e-17,3.6104696483271906e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,5,0.02,4.41883872069417e-18,5.55287650493237e-17,1.370165254661991e-18,8.609002196500198e-18,5.854732003687963e-17,2.4524244068697535e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,6,0.024,4.419144529219261e-18,5.553260795258703e-17,2.84922786154795e-18,1.790222663648479e-17,7.846836098302352e-17,3.286875018713315e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,7,0.028,4.41948047047093e-18,5.553682951486015e-17,2.405054330198846e-18,1.511140203047403e-17,5.0142872828579975e-17,2.1003797454420544e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,8,0.032,4.419846537578243e-18,5.554142964980037e-17,3.7859067708909074e-18,2.378755379721346e-17,7.392273816769387e-17,3.096468415478251e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,9,0.036000000000000004,4.420242723056485e-18,5.554640826335198e-17,5.053862544573947e-18,3.175435488457226e-17,3.3634585234036675e-17,1.408882211703858e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,10,0.04,4.4206690188079266e-18,5.555176525375592e-17,4.6036282286597475e-18,2.892544924603211e-17,1.1497310721736884e-16,4.8159822532597e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,11,0.044,4.421125416122647e-18,5.55575005115601e-17,6.124357328209418e-18,3.8480471980523045e-17,7.238034894078792e-17,3.0318609666219345e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,12,0.048,4.421611905679429e-18,5.556361391963063e-17,7.282196012906039e-18,4.575538699229299e-17,2.385424188898259e-17,9.992041476717547e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,13,0.052000000000000005,4.422128477546699e-18,5.55701053531637e-17,7.525109543115536e-18,4.7281657716220425e-17,1.5368688958624108e-16,6.437621377029342e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,14,0.056,4.422675121183545e-18,5.55769746796983e-17,9.065768274568454e-18,5.696190202106334e-17,1.0046372365333373e-16,4.208214615754511e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,15,0.06,4.4232518254407916e-18,5.558422175912973e-17,9.66764130168141e-18,6.074358178180716e-17,5.833169697211055e-17,2.4433924090534463e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,16,0.064,4.423858578562124e-18,5.559184644372381e-17,1.2130340377270426e-17,7.621717642955282e-17,1.2829861433982374e-16,5.374159790343205e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,17,0.068,4.424495368185291e-18,5.559984857813191e-17,1.0688679148826354e-17,6.715895178106255e-17,8.914325773843905e-17,3.734024048375221e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,18,0.07200000000000001,4.425162181343356e-18,5.560822799940668e-17,1.189996951445561e-17,7.476971360911248e-17,8.149028966449789e-17,3.413457271318544e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,19,0.076,4.4258590044660124e-18,5.561698453701864e-17,1.4639636464711394e-17,9.198354873752513e-17,1.3876125619601927e-16,5.812417907577404e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk3,20,0.08,4.426585823380958e-18,5.562611801287337e-17,1.3950776677055967e-17,8.765531504102171e-17,4.124233133514334e-17,1.7275547351920323e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,1,0.004,6.511405756566061e-20,8.18247379574809e-19,3.2219544811415003e-19,2.0244137056309702e-18,7.299647469263001e-17,3.0576691817642624e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,2,0.008,1.3022811513132122e-19,1.636494759149618e-18,6.443908962283001e-19,4.0488274112619405e-18,5.661431907099392e-17,2.371455051752307e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,3,0.012,1.95342172696982e-19,2.4547421387244292e-18,1.3614722796789836e-18,8.554382623811286e-18,3.617597466204358e-17,1.515335683129688e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,4,0.016,2.6045623026264243e-19,3.272989518299236e-18,1.2887817924566001e-18,8.097654822523881e-18,8.241477602280909e-17,3.45218206534007e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,5,0.02,3.255702878283036e-19,4.0912368978740525e-18,1.258240717024042e-18,7.905759586100568e-18,3.9819948491159535e-17,1.6679741019486767e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,6,0.024,3.90684345393964e-19,4.9094842774488585e-18,2.7229445593579673e-18,1.7108765247622572e-17,1.767656914872179e-17,7.404343970439515e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,7,0.028,4.557984029596247e-19,5.727731657023669e-18,3.1665931448851996e-18,1.9896291521758286e-17,1.4374118494071614e-17,6.021016675040608e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,8,0.032,5.209124605252852e-19,6.545979036598475e-18,2.7858598829084393e-18,1.7504073884151348e-17,6.325363466230658e-17,2.649562052906067e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,9,0.036000000000000004,5.860265180909462e-19,7.36422641617329e-18,3.3182863322268595e-18,2.0849407927662643e-17,1.3316312517737696e-17,5.577923943817406e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,10,0.04,6.511405756566072e-19,8.182473795748105e-18,3.154900025232281e-18,1.9822821484159975e-17,9.98853543390903e-17,4.1839879385719927e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,11,0.044,7.162546332222676e-19,9.00072117532291e-18,3.699146362498188e-18,2.3242422073955427e-17,1.1375376939599564e-16,4.764906750034765e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,12,0.048,7.813686907879282e-19,9.818968554897719e-18,4.451312858135947e-18,2.7968423547899354e-17,1.3474834269000426e-17,5.644325379710897e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,13,0.052000000000000005,8.464827483535887e-19,1.0637215934472527e-17,5.42441401761774e-18,3.4082598455554775e-17,6.154120526355447e-17,2.5778319779872564e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,14,0.056,9.115968059192495e-19,1.1455463314047338e-17,6.1739659160234826e-18,3.87921719305863e-17,1.5099343260410528e-17,6.324798114791502e-17,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,15,0.06,9.767108634849111e-19,1.227371069362216e-17,5.2384359459041846e-18,3.291406376790657e-17,7.735189590885917e-17,3.2401086390468577e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,16,0.064,1.0418249210505703e-18,1.3091958073196952e-17,7.979186748597815e-18,5.0134708942031846e-17,9.319546567444879e-17,3.903762537476374e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,17,0.068,1.1069389786162322e-18,1.3910205452771777e-17,7.137402350553489e-18,4.4845621580426726e-17,8.42989687931818e-17,3.5311069475447356e-16,0.0,0.0
single_ring,2.0,MIXED,coupled_rk4_reference,18,0.07200000000000001,1.172053036181893e-18,1.472845283234659e-17,8.27701256130196e-18,5.2006003712513347e-17,7.782134766498375e-17,3.259772988223602e-16,0.0,0.0
