case,case_class,mode,method,steps,dt,wall_time_s,finite,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,affine_map_error,nonaffine_residual,cloud_covariance_condition,gradient_trace_max,inverse_error,deformation_determinant_error,seed,chi_s_imposed
rigid_rotation,deterministic,DIRECT,coupled_rk4_reference,64,0.015625,0.01197026699082926,True,9.624099139282835e-11,1.0071944139533957e-10,9.770966326377952e-13,0.0,1.1787047318758035e-10,1.1787047318758035e-10,0.0,0,0,256,0,0,0,0,0,0,0,9.624085445046518e-11,1.0008781465733313e-15,1.0000000000023028,,,,,
rigid_rotation,deterministic,DIRECT,reuse_stage_gradients,4,0.25,0.0006702750106342137,True,0.00016810146093291283,0.00017592427034955157,0.0001727437181829346,0.001585741121823008,0.00020588140215085736,0.00020588140215085736,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,DIRECT,reuse_stage_gradients,8,0.125,0.0013653989881277084,True,2.102143939570945e-05,2.199969808035358e-05,2.1785921957511283e-05,0.00013094121202186548,2.57459000890318e-05,2.57459000890318e-05,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,DIRECT,reuse_stage_gradients,16,0.0625,0.0026031879824586213,True,2.6279364352610234e-06,2.750230707767367e-06,2.7292643535639033e-06,1.243111645645887e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,DIRECT,reuse_stage_gradients,32,0.03125,0.004880202002823353,True,3.284997041888594e-07,3.437868447281375e-07,3.413460087841973e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,DIRECT,reuse_stage_gradients,64,0.015625,0.009189542033709586,True,4.106269725751367e-08,4.297360046026921e-08,4.2674120323142786e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,DIRECT,averaged_gradient_exponential,4,0.25,0.010274519969243556,True,0.00016810146093291283,1.3846913936850747e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,DIRECT,averaged_gradient_exponential,8,0.125,0.020036926958709955,True,2.102143939570945e-05,2.0156881889990468e-16,1.641172962425012e-16,2.2134872310226507e-07,3.3306690738754696e-16,3.3306690738754696e-16,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,DIRECT,averaged_gradient_exponential,16,0.0625,0.04077933699591085,True,2.6279364352610234e-06,3.777055431973662e-16,3.282345924850024e-16,0.0,4.710277376051325e-16,4.710277376051325e-16,4.440892098500625e-16,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,DIRECT,averaged_gradient_exponential,32,0.03125,0.0831797209684737,True,3.284997041888594e-07,9.556472746158442e-16,9.38900314684886e-16,0.0,1.1801832636420706e-15,1.1801832636420706e-15,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,DIRECT,averaged_gradient_exponential,64,0.015625,0.1582356799626723,True,4.106269725751367e-08,2.3787654020703807e-15,2.3522293123776186e-15,0.0,2.882306612438861e-15,2.882306612438861e-15,2.8865798640254027e-15,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_x_gamma,4,0.25,0.0006322450353763998,True,0.00016810146093291283,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_x_gamma,8,0.125,0.001160860003437847,True,2.102143939570945e-05,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_x_gamma,16,0.0625,0.002494943037163466,True,2.6279364352610234e-06,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_x_gamma,32,0.03125,0.004610634001437575,True,3.284997041888594e-07,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_x_gamma,64,0.015625,0.009774016973096877,True,4.106269725751367e-08,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_gamma_x,4,0.25,0.0006159290205687284,True,0.00016810146093291283,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_gamma_x,8,0.125,0.0011665949714370072,True,2.102143939570945e-05,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_gamma_x,16,0.0625,0.00244102900614962,True,2.6279364352610234e-06,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_gamma_x,32,0.03125,0.004862176021561027,True,3.284997041888594e-07,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,fractional_gamma_x,64,0.015625,0.009404598968103528,True,4.106269725751367e-08,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,parallel_lagged,4,0.25,0.000659123994410038,True,0.00016810146093291283,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,parallel_lagged,8,0.125,0.001363541989121586,True,2.102143939570945e-05,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,parallel_lagged,16,0.0625,0.002532841986976564,True,2.6279364352610234e-06,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,parallel_lagged,32,0.03125,0.004572782025206834,True,3.284997041888594e-07,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,parallel_lagged,64,0.015625,0.009484822978265584,True,4.106269725751367e-08,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_x_gamma_x,4,0.25,0.0008720489568077028,True,2.102143939570945e-05,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,24,12,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_x_gamma_x,8,0.125,0.001635632012039423,True,2.6279364352610234e-06,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,48,24,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_x_gamma_x,16,0.0625,0.003272349014878273,True,3.284997041888594e-07,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,96,48,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_x_gamma_x,32,0.03125,0.006575481966137886,True,4.106269725751367e-08,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,192,96,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_x_gamma_x,64,0.015625,0.01243210502434522,True,5.13284786221782e-09,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,384,192,0,0,0,0,0,0,0,0,5.132847595312968e-09,1.0439903727489367e-15,1.0000000125727204,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_gamma_x_gamma,4,0.25,0.0010269260383211076,True,0.00016810146093291283,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,12,24,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_gamma_x_gamma,8,0.125,0.0021199379698373377,True,2.102143939570945e-05,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,24,48,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_gamma_x_gamma,16,0.0625,0.003747457987628877,True,2.6279364352610234e-06,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,48,96,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_gamma_x_gamma,32,0.03125,0.00745446200016886,True,3.284997041888594e-07,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,96,192,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,strang_gamma_x_gamma,64,0.015625,0.014825595018919557,True,4.106269725751367e-08,5.371711800301788e-09,5.33445248893417e-09,4.426974462045302e-07,6.286429110074956e-09,6.286429110074956e-09,0.0,192,384,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk2,4,0.25,0.000389163033105433,True,0.0035865836753810527,0.0037534897831200675,0.0005244867661427054,0.1832109363113433,0.004392649962239762,0.004392649962239762,0.0006178855015781479,0,0,8,0,0,0,0,0,0,0,0.003586583675381181,7.51836907935008e-16,1.0012365348827694,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk2,8,0.125,0.0007785570342093706,True,0.0008969123888402171,0.0009386513162858041,6.55523812585076e-05,0.046169509045237325,0.001098488848319728,0.001098488848319728,7.724687373922316e-05,0,0,16,0,0,0,0,0,0,0,0.0008969123888400599,6.635553383524083e-16,1.000154505682252,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk2,16,0.0625,0.0014282299671322107,True,0.00022424925914798127,0.0002346849758063263,8.193841221012488e-06,0.011565044274069812,0.0002746481300549024,0.0002746481300549024,9.655946626402932e-06,0,0,32,0,0,0,0,0,0,0,0.00022424925914792755,8.158739082673302e-16,1.0000193120797287,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk2,32,0.03125,0.002702686993870884,True,5.6063826267676304e-05,5.8672825770886745e-05,1.0242263475284137e-06,0.002892673717265933,6.866388369200575e-05,6.866388369200575e-05,1.2069940110712558e-06,0,0,64,0,0,0,0,0,0,0,5.606382626779238e-05,7.899381807324769e-16,1.000002413990936,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk2,64,0.015625,0.005663891963195056,True,1.4016057686176722e-05,1.4668312267879503e-05,1.2802822953155182e-07,0.0007232570159933704,1.716609476857229e-05,1.716609476857229e-05,1.508742568084165e-07,0,0,128,0,0,0,0,0,0,0,1.4016057685983666e-05,8.609161058119805e-16,1.0000003017485595,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk3,4,0.25,0.0005998979904688895,True,0.00016810146093291283,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,0,0,12,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk3,8,0.125,0.0011599749559536576,True,2.102143939570945e-05,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,0,0,24,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk3,16,0.0625,0.002312547992914915,True,2.6279364352610234e-06,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,0,0,48,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk3,32,0.03125,0.004514720989391208,True,3.284997041888594e-07,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,0,0,96,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk3,64,0.015625,0.00919736799551174,True,4.106269725751367e-08,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,0,0,192,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk4_reference,4,0.25,0.0008041109540499747,True,6.305039635586579e-06,6.598452454039725e-06,1.0197244531978815e-06,0.0003214575177968884,7.722064957709328e-06,7.722064957709328e-06,0.0,0,0,16,0,0,0,0,0,0,0,6.305039635546558e-06,9.606792093328897e-16,1.0000024033833772,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk4_reference,8,0.125,0.001522518985439092,True,3.941682321061941e-07,4.125113383374368e-07,3.1971890393926775e-08,2.0285675654830153e-05,4.827555208366331e-07,4.827555208366331e-07,0.0,0,0,32,0,0,0,0,0,0,0,3.941682321306695e-07,7.916453308976009e-16,1.0000000753542537,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk4_reference,16,0.0625,0.0030480549903586507,True,2.4637125985330046e-08,2.5783645068841326e-08,9.999459013592668e-10,1.2648498462986578e-06,3.017419367819834e-08,3.017419367819834e-08,0.0,0,0,64,0,0,0,0,0,0,0,2.4637126137455456e-08,8.133249438327635e-16,1.0000000023567635,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk4_reference,32,0.03125,0.006104959000367671,True,1.5398455706474404e-09,1.6115041736657678e-09,3.1254688512872466e-11,2.2134872310226507e-07,1.885918162253602e-09,1.885918162253602e-09,0.0,0,0,128,0,0,0,0,0,0,0,1.5398456512226125e-09,6.582437945429644e-16,1.0000000000736646,,,,,
rigid_rotation,deterministic,TRANSPOSED,coupled_rk4_reference,64,0.015625,0.012207308027427644,True,9.624099139282835e-11,1.0071936714286145e-10,9.771520075655337e-13,0.0,1.1787047318758035e-10,1.1787047318758035e-10,0.0,0,0,256,0,0,0,0,0,0,0,9.624085445046518e-11,1.0008781465733313e-15,1.0000000000023028,,,,,
rigid_rotation,deterministic,TRANSPOSED,reuse_stage_gradients,4,0.25,0.0006542620249092579,True,0.00016810146093291283,0.00017592427034950837,0.00017274371818290689,0.0015857411754248362,0.00020588140215085736,0.00020588140215085736,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,reuse_stage_gradients,8,0.125,0.0012321799877099693,True,2.102143939570945e-05,2.1999698080201064e-05,2.1785921957372838e-05,0.00013094170093064806,2.57459000890318e-05,2.57459000890318e-05,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,reuse_stage_gradients,16,0.0625,0.00248274503974244,True,2.6279364352610234e-06,2.7502307077123255e-06,2.729264353536214e-06,1.2433150314771273e-05,3.218551671281295e-06,3.218551671281295e-06,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,reuse_stage_gradients,32,0.03125,0.004791919025592506,True,3.284997041888594e-07,3.4378684451749623e-07,3.4134600859036957e-07,1.3112501001812607e-06,4.023283283869666e-07,4.023283283869666e-07,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,reuse_stage_gradients,64,0.015625,0.009695300017483532,True,4.106269725751367e-08,4.2973600751622994e-08,4.26741206277292e-08,4.426974462045302e-07,5.029132796466877e-08,5.029132796466877e-08,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,TRANSPOSED,averaged_gradient_exponential,4,0.25,0.010062936984468251,True,0.00016810146093291283,2.1097483484280645e-16,1.5700924586837752e-16,0.0,3.37661150723213e-16,3.37661150723213e-16,2.2204460492503128e-16,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,TRANSPOSED,averaged_gradient_exponential,8,0.125,0.019761682022362947,True,2.102143939570945e-05,1.4647964430338923e-16,1.3681076649846198e-16,4.110762000470637e-07,2.220446049250313e-16,2.220446049250313e-16,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,TRANSPOSED,averaged_gradient_exponential,16,0.0625,0.0403147530159913,True,2.6279364352610234e-06,3.777055431973663e-16,2.9759745487208123e-16,0.0,4.710277376051325e-16,4.710277376051325e-16,4.440892098500625e-16,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,TRANSPOSED,averaged_gradient_exponential,32,0.03125,0.07399074698332697,True,3.284997041888594e-07,1.104554640748919e-15,1.0812674688888062e-15,1.8972747694479865e-07,1.5671457702085673e-15,1.5671457702085673e-15,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,TRANSPOSED,averaged_gradient_exponential,64,0.015625,0.13991328398697078,True,4.106269725751367e-08,2.4075225090216575e-15,2.3223454995705524e-15,0.0,2.9878203557482697e-15,2.9878203557482697e-15,2.664535259100372e-15,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,MIXED,fractional_x_gamma,4,0.25,0.0007421610062010586,True,0.00016810146093291283,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,MIXED,fractional_x_gamma,8,0.125,0.0013559299986809492,True,2.102143939570945e-05,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,MIXED,fractional_x_gamma,16,0.0625,0.0026148700271733105,True,2.6279364352610234e-06,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,MIXED,fractional_x_gamma,32,0.03125,0.004984617989975959,True,3.284997041888594e-07,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,MIXED,fractional_x_gamma,64,0.015625,0.010101263003889471,True,4.106269725751367e-08,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,MIXED,fractional_gamma_x,4,0.25,0.0006852759979665279,True,0.00016810146093291283,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,MIXED,fractional_gamma_x,8,0.125,0.0013713749940507114,True,2.102143939570945e-05,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,MIXED,fractional_gamma_x,16,0.0625,0.002439306990709156,True,2.6279364352610234e-06,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,MIXED,fractional_gamma_x,32,0.03125,0.004910987976472825,True,3.284997041888594e-07,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,MIXED,fractional_gamma_x,64,0.015625,0.01027986197732389,True,4.106269725751367e-08,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,MIXED,parallel_lagged,4,0.25,0.0006664560060016811,True,0.00016810146093291283,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,12,12,0,0,0,0,0,0,0,0,0.00016810146093286185,9.856412345348775e-16,1.0004072629612577,,,,,
rigid_rotation,deterministic,MIXED,parallel_lagged,8,0.125,0.0013127839774824679,True,2.102143939570945e-05,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,24,24,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,MIXED,parallel_lagged,16,0.0625,0.0025233490159735084,True,2.6279364352610234e-06,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,48,48,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
rigid_rotation,deterministic,MIXED,parallel_lagged,32,0.03125,0.0050807149964384735,True,3.284997041888594e-07,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,96,96,0,0,0,0,0,0,0,0,3.284997041076375e-07,1.0210237937033332e-15,1.0000008045157027,,,,,
rigid_rotation,deterministic,MIXED,parallel_lagged,64,0.015625,0.009850612026639283,True,4.106269725751367e-08,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,192,192,0,0,0,0,0,0,0,0,4.1062697138494474e-08,9.078021848204684e-16,1.0000001005782433,,,,,
rigid_rotation,deterministic,MIXED,strang_x_gamma_x,4,0.25,0.0008696430013515055,True,2.102143939570945e-05,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,24,12,0,0,0,0,0,0,0,0,2.102143939577131e-05,1.0581486687019902e-15,1.0000513490219318,,,,,
rigid_rotation,deterministic,MIXED,strang_x_gamma_x,8,0.125,0.0016218930250033736,True,2.6279364352610234e-06,5.99588961666477e-17,5.233641528945916e-17,0.0,1.2719202621569003e-16,1.2719202621569003e-16,0.0,48,24,0,0,0,0,0,0,0,0,2.6279364351826004e-06,9.521251334957502e-16,1.000006432608799,,,,,
